Cluster ID,confidence_score,,id,lon,geo_id,geowkt,lat,title,geo_source,title_source,name_parts,data_source,description 
4304,1.0,,4614,,,,,Arthur Wolf,,,"{""given-name"": ""Arthur"", ""surname"": ""Wolf""}",1,"Arthur Wolf In 1920 in New York his play ""Yekl Furman"" was performed.B.Gorin -- ""History of the Yiddish Theatre"", Viol"
4305,1.0,,4615,,,,,Simon Wolf,,,"{""given-name"": ""Simon"", ""surname"": ""Wolf""}",1,"Simon Wolf (Simcha) Born on 12 September 1890 in Boryslaw, Western Galicia, to pious parents.He became an orphan as a youth, and his mother strove to allow him to learn Yiddish, Polish and German.After several years she went away to America, and he with several children, remained in Galicia with relatives"
4306,1.0,,4616,,,,,Aaron Wolfsohn-Halle,,,"{""given-name"": ""Aaron"", ""surname"": ""Wolfsohn-Halle""}",1,"Aaron Wolfsohn-Halle W.was born in 1754 (according to Zeitlin’s ""Kirias Sefer""—1756) in Halle, Freisen Municipality in Germany.His father was a doctor and his mother, apparently, was affiliated with the followers of the Enlightenment"
4307,1.0,,4617,,,,,Chona Wolfstal,,,"{""given-name"": ""Chona"", ""surname"": ""Wolfstal""}",1,"Chona Wolfstal Born in 1851 [according to Reyzen's ""Lexicon"" -- 1853] in Mishmienitze, near Stanislawow, Galicia.His father was a city cantor, a good musician with a great love of music, which he had also planned for his seven sons.Driven by income concerns, the family settled in Tarnopol, where they organized themselves as the ""Wolfstal Band"""
4308,1.0,,4618,,,,,Avraham Wolfstat,,,"{""given-name"": ""Avraham"", ""surname"": ""Wolfstat""}",1,"Avraham Wolfstat Born on 20 December 1897 in Khentshin (Chęciny), Kielce kreyz, Poland.His father was a melamed; his mother wrote songs, and through her influence, W.attended the Yiddish folkshul and later learned privately with a tutor"
4309,1.0,,4619,,,,,Yakov-Mordechai Wolfzon,,,"{""given-name"": ""Yakov-Mordechai"", ""surname"": ""Wolfzon""}",1,"Yakov-Mordechai Wolfzon W.was born in 1867 in Aleksandrye, Volin.He debuted in 1886 with a feuilleton in the ""Yidish folksblat"""
4310,1.0,,4620,,,,,Ita Wolhendler-Krause,,,"{""given-name"": ""Ita"", ""maiden-surname"": ""Wolhendler"", ""surname"": ""Krause""}",1,"Ita Wolhendler-Krause (Volhendler-Kroyze) Born 16, April 1898 in Czestochowa, Poland into a Chassidic family.Her father was long-time prayer leader for the Piltser Rebbe.Until age fifteen she studied in a girl's school and as a soprano sang in various choirs"
4311,1.0,,4621,,,,,M. Workel,,,"{""given-name"": ""M."", ""surname"": ""Workel""}",1,"M.Workel Born in 1878 in Varaklani, Rezhitsa kreyz, White Russia, into a poor family.At age five he became an orphan, W"
232,0.51584053,,4622,,,,,Yekhezkel Wortsman,,,"{""given-name"": ""Yekhezkel"", ""surname"": ""Wortsman""}",1,"Dr.Yekhezkel Wortsman W.was born in 1878 in Zvanyetz, Podolia Gubernia, to well-to-do parents"
4312,1.0,,4623,,,,,Chaim Yablokoff,,,"{""given-name"": ""Chaim"", ""surname"": ""Yablokoff""}",1,"Chaim Yablokoff Y.was born August 11, 1902 in Grodno, Polish Lithuania.He graduated from a Hebrew school and sang as a choir boy with Yoshe Slonimer, the city cantor; then he traveled about with other cantors"
4313,1.0,,4624,,,,,Avraham-Yitzhak Yablonski,,,"{""given-name"": ""Avraham-Yitzhak"", ""surname"": ""Yablonski""}",1,"Avraham-Yitzhak Yablonski (Yablonko) Y.was born in 1888 in Warsaw, Poland.His father was the owner of a ""notions"" shop, and he passed away when he was six years old, the small orphan had almost raised himself, and he learned and wrote with the help of a ""zelbst-"" teacher"
4314,1.0,,4625,,,,,Mordechai Yachson,,,"{""given-name"": ""Mordechai"", ""surname"": ""Yachson""}",1,"Mordechai Yachson Born on 7 December 1897 in Odessa, Ukraine.Father -- a Chasid.Owner of a boot-stitching business"
67,0.5825598,,4626,,,,,Zakhar Yagoda,,,"{""given-name"": ""Zakhar"", ""surname"": ""Yagoda""}",1,"Zakhar Yagoda Y.was born on 10 September 1898 in Ostroleka, Lomza Gubernia, Poland.His father was a tinsmith"
4315,1.0,,4627,,,,,Zalmen Yakhnes,,,"{""given-name"": ""Zalmen"", ""surname"": ""Yakhnes""}",1,"Zalmen Yakhnes Born on 25 December 1911 in Smilovitch, White Russia.His parents were laborers.From his youth he manifested signs of an indignant humor, which had with time evolved into a desire for the stage"
4316,1.0,,4628,,,,,Mozes Yakob,,,"{""given-name"": ""Mozes"", ""surname"": ""Yakob""}",1,"Mozes (Moshe-Yakov) Yakob He was born cir 1857 in Krakow, western Galicia, where he was a teacher of religion.At a certain time he was a censor for Yiddish in the Krakow district and nearby villages, when a Yiddish concert or theatre came to perform.From 1919-23 he was the director of the Yiddish theatre in Krakow, under the artistic direction of Leopold Yungvirt"
4317,1.0,,4629,,,,,Yakov ben Yekhezkel from Posnan,,,"{""given-name"": ""Yakov"", ""patronymic"": ""ben Yekhezkel"", ""nisba"": ""from Posnan""}",1,"Yakov ben Yechezkel from Poznan In the theatre museum of YIVO, one can find an example of ""The Jewish Story of Esther and Mordechai."" A sad story in five acts which has a happy ending.Written in an incomparable manner it is both written and performed in a distinctive Jewish language.It will be presented on three nights in differing styles"
4318,1.0,,4630,,,,,A.L. Yakubovitsh,,,"{""given-name"": ""A.L."", ""surname"": ""Yakubovitsh""}",1,"A.L.Yakubovitsh Y.was born circa 1880 in Sniadowo, Lomza region, Poland"
222,0.5253765,,4631,,,,,Leyzer Yakubovitsh,,,"{""given-name"": ""Leyzer"", ""surname"": ""Yakubovitsh""}",1,"Leyzer Yakubovitsh Y.was born in Odessa, Ukraine.He was a wheat ""zipper"""
4319,1.0,,4632,,,,,Lola Yakubovitsh,,,"{""given-name"": ""Lola"", ""surname"": ""Yakubovitsh""}",1,"Lola Yakubovitsh (Salfish) Y.was born in May 1906 in Warsaw, Poland.Her father was a ticket controller in the Yiddish theatre and as such Y"
4320,1.0,,4633,,,,,Lyosha Yakubovitsh,,,"{""given-name"": ""Lyosha"", ""surname"": ""Yakubovitsh""}",1,"Lyosha Yakubovitsh Y.was born in Brzhezhin, near Lodz, Poland.Due to her father's death she was raised by an uncle in Zgerzh, near Lodz, where she had an opportunity to see a Yiddish troupe act"
4321,1.0,,4634,,,,,Yaakov Yakubovitsh,,,"{""given-name"": ""Yaakov"", ""surname"": ""Yakubovitsh""}",1,"Yaakov Yakubovitsh Born on 22 February 1896 in Lodz, Poland, to not well-to-do parents.He was the brother of the actor Hyman Y.In his autobiography (written in 1928), according to that, his father was a trustee (gabai), and a bel-tefilah (prayer leader) in a small synagogue, and at home used to sing over various melodies, which he later used at the pulpit"
4322,1.0,,4635,,,,,[?] Yakubzon,,,"{""given-name"": ""[?]"", ""surname"": ""Yakubzon""}",1,"[?] Yakubzon Y.was manager of the ""Hirshbein Troupe"".The actor Sh"
4323,1.0,,4636,,,,,A. Yam,,,"{""given-name"": ""A."", ""surname"": ""Yam""}",1,A.Yam [Yakov Avraham Yerukhomovitsh -- Y.A
68,0.66457206,,4637,,,,,Yasha Yanka,,,"{""given-name"": ""Yasha"", ""surname"": ""Yanka""}",1,"Yasha Yanka He was born in 1894 in Odessa, Ukraine.He is the brother of the actress Goldya Dranov and Sarah Kushchinksa.At the age of fourteen, Y"
4324,1.0,,4638,,,,,Yankele mit der harmonye,,,"{""given-name"": ""Yankele"", ""alternative-name"": ""mit der harmonye""}",1,"Yankele mit der harmonye (Hirshenbeyn) Y.was born in Baku, Rumania, into a rich family.For several years he worked as a bookkeeper in Pepper's lumber factory"
4325,1.0,,4639,,,,,David Yanover,,,"{""given-name"": ""David"", ""surname"": ""Yanover""}",1,"David Yanover Y.was born on 18 February 1893 in Kornin, Kiev Gubernia, Ukraine.As a child he came [tsuza] with his parents to America, and here completed public and high school and he participated in the school productions"
246,0.73265994,,4640,,,,,Saul Yosef Yanovsky,,,"{""given-name"": ""Saul"", ""middle-name"": ""Yosef"", ""surname"": ""Yanovsky""}",1,"Saul Yosef Yanovsky Y.was born in April 1864 in Pinsk, Poland.His father was a cantor"
4326,1.0,,4641,,,,,B. Yanpolski,,,"{""given-name"": ""B."", ""surname"": ""Yanpolski""}",1,"B.Yanpolski Born in 1900 in Glukhov, Chernigrod Gubernia, Ukraine.His father was a worker in calcium distillery"
4327,1.0,,4642,,,,,Mordechai Yardeini,,,"{""given-name"": ""Mordechai"", ""surname"": ""Yardeini""}",1,"Mordechai Yardeini (Motl Sherman) Born on 16 July 1906 [according to his mother's account -- 1908] in Slovechno, Volin Gubernia, Ukraine.On his mother's side -- lumber merchant, footwear and grain trader and contractor.Father -- a merchant, a prayer leader and a Gemora melamed"
4328,1.0,,4643,,,,,Elihu Zalmen Yarikhovski,,,"{""given-name"": ""Elihu"", ""middle-name"": ""Zalmen"", ""surname"": ""Yarikhovski""}",1,"Elihu Zalmen Yarikhovski Y.was born in 18...in Lodz or Pietrkow, Poland"
4329,1.0,,4644,,,,,Zlata Yaroslavska,,,"{""given-name"": ""Zlata"", ""surname"": ""Yaroslavska""}",1,"Zlata Yaroslavska Y.was born in Vilna, Polish Lithuania.He was raised by the theatre director Nahum and the actress Esther Lipovski"
4330,1.0,,4645,,,,,Hersh Yedvab,,,"{""given-name"": ""Hersh"", ""surname"": ""Yedvab""}",1,"Hersh Yedvab Born in 1870 in Lodz, Poland.For a profession he was a textile worker (shearer).In his younger years he began to participate in ""amateur"" productions and especially later became popular as a monologist of Sholem Aleichem works et al"
69,0.6045985,,4646,,,,,Rosetta Yeger,,,"{""given-name"": ""Rosetta"", ""surname"": ""Yeger""}",1,"Rosetta Yeger (Faget) Y.was born on 28 March 1896 in Warsaw, Poland.Her grandfather was the Warsaw marshal Shlomo Faget"
4331,1.0,,4647,,,,,Yehoash,,,"{""given-name"": ""Yehoash""}",1,"Yehoash (Shlomo; Solomon Bloomgarden) Y.was born in April 1871 in Wierzbolow (now Virbaln), Suwalki region, Poland.His father was a religious scholar and a maskhil (cultured person); his mother was a ""barren woman"""
4332,1.0,,4648,,,,,Yehudis,,,"{""given-name"": ""Yehudis""}",1,"Yehudis (Rukhel Bernshteyn) Y.was born at the end of 1869 in Minsk, White Russia, into the well-to-do family of shopkeepers.Under the influence of the Socialist Movement she became a reader of Russian literature, later uniting with the New Yiddish literature, and she began by herself to write Yiddish, and she debuted in 1907 with a chapter of memoirs ""A vinter shbt"" in ""Der freynd"", then she wrote songs, a novel, etc"
4333,1.0,,4649,,,,,Rosa Yermolina-Veysman,,,"{""given-name"": ""Rosa"", ""surname"": ""Yermolina-Veysman""}",1,"Rosa Yermolina-Veysman(Rukhl Yarmolintser) Y.was born circa 1850 in Kamenets Podolskiy Gubernia, Ukraine.Her mother was a ""grandmothe"", a brother, or another close neighbor -- she was a [fokusnik], as it was"
4334,1.0,,4650,,,,,Yevina,,,"{""given-name"": ""Yevina""}",1,"Yevina Y.was the wife of actor and director Ilia Korik, with whom she co-created, helped, and directed the Yiddish theatre career of her husband.Y"
4335,1.0,,4651,,,,,Chava Yoelit,,,"{""given-name"": ""Chava"", ""surname"": ""Yoelit""}",1,"Chava Yoelit (Grinshpan) Y.was born in Oriev, Bessarabia.From her early youth she loved to recite, and at the age of seven she participated in Russian school productions"
4336,1.0,,4652,,,,,Moshe Yofe,,,"{""given-name"": ""Moshe"", ""surname"": ""Yofe""}",1,"Moshe (Moiesi) Yofe Y.was an actor and assistant regisseur for the Vilna Troupe at its founding.According to Noakh Nakhbush, he didn't act on the stage, but probably in the beginning of the Vilna Troupe was connected as an administrator"
4337,1.0,,4653,,,,,Yakov Yofe,,,"{""given-name"": ""Yakov"", ""surname"": ""Yofe""}",1,Yakov Yofe Y.was a singer who perished in the Riga Ghetto.Sh
4338,1.0,,4654,,,,,Malvina Yoles-Gimpel,,,"{""given-name"": ""Malvina"", ""maiden-surname"": ""Yoles"", ""surname"": ""Gimpel""}",1,"Malvina Yoles-Gimpel She was born on 3 June 1900 in Lemberg, Galicia.She graduated from a state-operated school.She sang for four or five years in a local temple"
4339,1.0,,4655,,,,,Nate Yongelson,,,"{""given-name"": ""Nate"", ""surname"": ""Yongelson""}",1,"Nate (Natan) Yongelson Y.was born in 1893 in Riga, Latvia.He attended the local city gymnasium, and under the pseudonym ""Sovsky"", for the first time he performed on 28 September 1909 as ""Postmaster"" in Gogol's ""Revizor (The Inspector General)"" in Nezlobin's city theatre, where he remained for the following season"
4340,1.0,,4656,,,,,Jacob Yongman,,,"{""given-name"": ""Jacob"", ""surname"": ""Yongman""}",1,"Jacob Yongman (Yakov Yunkman) He was born on 17 December 1887 in Kreitsburg (today Krustpils, Latvia -- ed.), Vitebsk Gubernia, White Russia.His father was a lumber merchant.Y"
4341,1.0,,4657,,,,,Yosele the Blind,,,"{""given-name"": ""Yosele"", ""alternative-name"": ""the Blind""}",1,"Yosele the Blind S.was a [sgi-nhur].Most of the time he used to perform in the wine cellars of Zlotshev and at times traveled to Lemberg to ""guest star"""
4342,1.0,,4658,,,,,Chaim Yosilis,,,"{""given-name"": ""Chaim"", ""surname"": ""Yosilis""}",1,"Chaim Yosilis There was no biographical data about Y., not until now.From the title page of his play, one can see that he was a carpenter in Sokilen, Volin.In 1874 in Zhitomir there was published his The second eyzin [iron?] volume [rail] from Zarbinits to Yurkats by Chaim Yosilis, carpenter msokilen, the first part, Zhitomir 1874"
4343,1.0,,4659,,,,,Rubin Youkelson,,,"{""given-name"": ""Rubin"", ""surname"": ""Youkelson""}",1,"Rubin Youkelson Born on 3 June 1885 in the village of Gebirivke, near Zhitomir, Volin, to impoverished parents.His father used to He learned in a cheder, where he used to travel outside of town to markets as an assistant to the dry goods merchants.He studied in a cheder (Yiddish elementary school) where he quickly mastered the classes in which he was taught the commentaries of Rashi on the Five books of Moses"
4344,1.0,,4660,,,,,Bernard Young,,,"{""given-name"": ""Bernard"", ""surname"": ""Young""}",1,"Bernard Young (Boaz Yungvits) Born in March 1870 in Nowy Dwor, Poland.His father was a contractor, his mother an ashet-khil; he knew Gemara, and on Shabbat afternoon he would pre-listen to the children's Gemara page.At is home he also often used to listen to the cantors"
4345,1.0,,4661,,,,,Clara Young,,,"{""given-name"": ""Clara"", ""surname"": ""Young""}",1,"Clara Young (Chaya-Risye Shpikolitser) Y.was born in Zlotshev, eastern Galicia.Her grandfather was a merchant, for whom his son, a solitary person(?), a mashkhil (cultured, intelligent person -- ed.), ""had matured in the home"""
4346,1.0,,4662,,,,,Shlomo Yudson,,,"{""given-name"": ""Shlomo"", ""surname"": ""Yudson""}",1,"Shlomo Yudson Y.was born on 28 March 1878 in Deretshin, Grodno region, Poland.He learned in the Zhetler yeshiva with Rabbi R' Moshe-Isaac"
4347,1.0,,4663,,,,,Yehuda Yulin,,,"{""given-name"": ""Yehuda"", ""surname"": ""Yulin""}",1,"Yehuda Yulin (Etman) Y.was born in 1888 in Vilna, Polish Lithuania, into a merchant family.He learned in a cheder"
4348,1.0,,4664,,,,,Ernestine Yungvirt,,,"{""given-name"": ""Ernestine"", ""surname"": ""Yungvirt""}",1,"Ernestine Yungvirt (Kerner) Y.was born on 3 April 1891 in Krakow, Western Galicia.In 1912"
4349,1.0,,4665,,,,,Leopold Yungvirt,,,"{""given-name"": ""Leopold"", ""surname"": ""Yungvirt""}",1,"Leopold (Peretz) Yungvirt Y.was born on 15 April 1891 in Krakow, Western Galicia.His father was a businessman"
4350,1.0,,4666,,,,,Semyon Yushkevich,,,"{""given-name"": ""Semyon"", ""surname"": ""Yushkevich""}",1,"Semyon Yushkevich Born in 1868 in Odessa, Ukraine.1893 -- Went away to Paris and there finished the medical facultat, in 1897 debuted in Russian with the story ""A Tailor"" in ""Russkoye Bogatstvo"".1902 -- published his, in ""Sunrise"", after his years as a student he wrote down his story ""Tsefalung"""
4351,1.0,,4667,,,,,B. Yushzon,,,"{""given-name"": ""B."", ""surname"": ""Yushzon""}",1,"B.Yushzon (Moshe Yosman) Born in 1889 in Warsaw, Poland, into a Chasidic family.Until eighteen years of age he learned in a yeshiva and as a 'yeshiva boy' debuted as ""Br nsh"" in a short sketch in Sh"
4352,1.0,,4668,,,,,Moshe Zablotsky,,,"{""given-name"": ""Moshe"", ""surname"": ""Zablotsky""}",1,"Moshe Zablotsky Z.was born in 1875 in Slonim, Grodno Gubernia, Poland, as an only child of rich parents.Until age seventeen he learned Talmud and other courses, especially later in a commercial school"
4353,1.0,,4669,,,,,Noach Zabludovski,,,"{""given-name"": ""Noach"", ""surname"": ""Zabludovski""}",1,"Noach Zabludovski Z.was born on 4 July 1859 in Bialystok, Poland, to an aristocratic merchant family.He studied in a cheder and became involved, at an young age, with the Jewish Enlightenment Movement (Haskalah)"
4354,1.0,,4670,,,,,Yosef Zabolinski,,,"{""given-name"": ""Yosef"", ""surname"": ""Zabolinski""}",1,"Yosef Zabolinski Born in Slonim, Grodno Gubernia, Poland.His father was a hat maker.He immigrated to London and became a cantor there"
4355,1.0,,4671,,,,,Zelig Zabolinski,,,"{""given-name"": ""Zelig"", ""surname"": ""Zabolinski""}",1,"Zelig Zabolinski Born in Slonim, Grodno Gubernia, Poland.His father was a hat maker.He was a poet in school"
51,0.5529259,,4672,,,,,Frida Zagar,,,"{""given-name"": ""Frida"", ""surname"": ""Zagar""}",1,"Frida Zagar (Nemova) Z.was born in 1896 in Odessa, Ukraine, to well-to-do parents.She learned in Jabotinsky's gymnasium"
